"","mean_RT","335","342","343","344","346","349","350","351","352","354"
"P134",49.068,0,0,0,0,0,49.085,0,49.066,49.053,0
"P135",49.454,0,0,0,0,0,0,0,49.454,0,0
"P136",49.7357,49.753,49.728,49.759,49.778,49.734,49.709,49.715,49.715,49.728,49.728
"P137",49.8835,0,0,0,0,0,0,0,0,49.88,49.887
"P138",50.008,0,0,0,0,0,0,0,50.027,49.989,0
"P139",50.453,0,0,0,0,0,0,0,0,50.453,0
"P140",50.8558333333333,0,0,0,0,50.86,50.892,50.841,50.841,50.854,50.847
"P141",51.1817,51.204,51.191,51.191,51.235,51.172,51.165,51.159,51.153,51.159,51.178
"P142",51.4696666666667,0,0,51.464,0,0,51.458,51.477,51.458,51.484,51.477
"P143",52.0478571428571,0,0,52.056,52.101,52.037,0,52.024,52.031,52.024,52.062
"P144",52.225,52.215,0,0,0,0,0,0,0,0,0
"P145",53.50075,53.621,0,53.456,53.386,53.475,53.424,53.5,53.564,53.57,0
"P146",53.736,0,0,0,0,0,0,0,0,0,53.736
"P147",54.2177142857143,54.238,0,54.226,54.155,54.238,54.206,54.219,0,54.232,0
"P148",54.5924,54.607,54.588,54.595,54.639,54.588,54.588,54.576,54.582,54.569,54.582
"P149",55.2411111111111,55.161,55.186,55.199,55.186,55.199,55.263,55.345,55.32,0,55.301
"P150",55.447,0,0,0,0,0,0,0,0,55.447,0
"P151",56.818,0,0,0,0,0,0,0,56.834,0,56.802
"P152",57.6475,57.604,0,0,57.648,57.661,0,57.667,0,0,0
"P153",57.814,0,0,0,0,0,0,0,57.814,0,0
"P154",57.966,0,0,0,0,0,57.966,0,0,0,0
